prod_id,prod_desc,prod_long_desc,theme_name,prod_id,ages,piece_count,set_name,prod_id,country,list_price,prod_id,num_reviews,play_star_rating,review_difficulty,star_rating,val_star_rating
70614,blah,blahblah,THE LEGO® NINJAGO® MOVIE™,70614,9-14,876,Lightning Jet,70614,CH,71.298,70614,8.0,4.7,Average,5.0,4.6
70642,blah,blahblah,NINJAGO®,70642,8-14,556,Killow vs. Samurai X,70642,CH,61.098,70642,2.0,4.5,Average,4.0,4.5
70631,blah,blahblah,THE LEGO® NINJAGO® MOVIE™,70631,8-14,521,Garmadon's Volcano Lair,70631,CH,61.098,70631,7.0,4.7,Average,4.3,5.0
70612,blah,blahblah,THE LEGO® NINJAGO® MOVIE™,70612,8-14,544,Green Ninja Mech Dragon,70612,CH,61.098,70612,29.0,4.6,Average,4.7,4.5
70611,blah,blahblah,THE LEGO® NINJAGO® MOVIE™,70611,8-14,494,Water Strider,70611,CH,50.898,70611,21.0,4.6,Average,4.5,4.8
70640,blah,blahblah,NINJAGO®,70640,8-14,530,S.O.G. Headquarters,70640,CH,50.898,70640,,,nan,,
70641,blah,blahblah,NINJAGO®,70641,9-14,552,Ninja Nightcrawler,70641,CH,50.898,70641,4.0,4.3,Challenging,4.8,4.3
70608,blah,blahblah,THE LEGO® NINJAGO® MOVIE™,70608,7-14,312,Master Falls,70608,CH,35.598,70608,10.0,3.5,Easy,4.0,3.6
70609,blah,blahblah,THE LEGO® NINJAGO® MOVIE™,70609,7-14,341,Manta Ray Bomber,70609,CH,35.598,70609,6.0,4.4,Easy,4.3,4.2
70638,blah,blahblah,NINJAGO®,70638,7-14,257,Katana V11,70638,CH,25.398000000000003,70638,3.0,5.0,Average,5.0,5.0
70629,blah,blahblah,THE LEGO® NINJAGO® MOVIE™,70629,7-14,217,Piranha Attack,70629,CH,25.398000000000003,70629,8.0,4.1,Easy,3.6,4.1
70607,blah,blahblah,THE LEGO® NINJAGO® MOVIE™,70607,7-14,233,NINJAGO® City Chase,70607,CH,25.398000000000003,70607,18.0,4.6,Easy,4.6,4.5
70628,blah,blahblah,THE LEGO® NINJAGO® MOVIE™,70628,6-14,48,Lloyd - Spinjitzu Master,70628,CH,12.138,70628,1.0,5.0,Very Easy,5.0,5.0
70633,blah,blahblah,NINJAGO®,70633,6-14,61,Kai - Spinjitzu Master,70633,CH,12.138,70633,,,nan,,
70635,blah,blahblah,NINJAGO®,70635,6-14,68,Jay - Spinjitzu Master,70635,CH,12.138,70635,1.0,4.0,Very Easy,4.0,3.0
70637,blah,blahblah,NINJAGO®,70637,6-14,73,Cole - Spinjitzu Master,70637,CH,12.138,70637,2.0,5.0,Easy,5.0,3.5
70636,blah,blahblah,NINJAGO®,70636,6-14,69,Zane - Spinjitzu Master,70636,CH,12.138,70636,,,nan,,
70606,blah,blahblah,THE LEGO® NINJAGO® MOVIE™,70606,6-14,109,Spinjitzu Training,70606,CH,12.138,70606,11.0,4.5,Easy,4.7,4.8
70634,blah,blahblah,NINJAGO®,70634,6-14,69,Nya - Spinjitzu Master,70634,CH,12.138,70634,,,nan,,
70751,blah,blahblah,NINJAGO®,70751,14+,2028,Temple of Airjitzu,70751,CH,233.58,70751,61.0,4.6,Challenging,4.8,4.3
2000430,blah,blahblah,SERIOUS PLAY®,2000430,6+,2631,Identity and Landscape Kit,2000430,CH,857.7180000000002,2000430,7.0,4.7,Easy,4.6,3.6
2000431,blah,blahblah,SERIOUS PLAY®,2000431,6+,2455,Connections Kit,2000431,CH,821.0898,2000431,8.0,3.7,Average,3.4,2.9
2000409,blah,blahblah,SERIOUS PLAY®,2000409,6+,4900,Window Exploration Bag,2000409,CH,528.258,2000409,2.0,5.0,Easy,5.0,5.0
2000414,blah,blahblah,SERIOUS PLAY®,2000414,6+,219,Starter Kit,2000414,CH,39.678,2000414,10.0,3.9,Easy,3.9,3.3
75889,blah,blahblah,Speed Champions,75889,8-14,841,Ferrari Ultimate Garage,75889,CH,121.38,75889,2.0,5.0,Average,5.0,4.5
75888,blah,blahblah,Speed Champions,75888,7-14,391,Porsche 911 RSR and 911 Turbo 3.0,75888,CH,50.898,75888,4.0,5.0,Average,4.8,4.8
75884,blah,blahblah,Speed Champions,75884,7-14,183,1968 Ford Mustang Fastback,75884,CH,18.258,75884,9.0,4.8,Easy,4.9,4.8
75886,blah,blahblah,Speed Champions,75886,7-14,179,Ferrari 488 GT3 “Scuderia Corsa”,75886,CH,18.258,75886,3.0,5.0,Easy,5.0,5.0
75885,blah,blahblah,Speed Champions,75885,7-14,203,Ford Fiesta M-Sport WRC,75885,CH,18.258,75885,13.0,4.5,Average,4.5,4.5
75887,blah,blahblah,Speed Champions,75887,7-14,163,Porsche 919 Hybrid,75887,CH,18.258,75887,3.0,5.0,Easy,5.0,5.0
75883,blah,blahblah,Speed Champions,75883,8-14,941,MERCEDES AMG PETRONAS Formula One™ Team,75883,CH,121.38,75883,8.0,4.6,Average,4.6,4.3
75877,blah,blahblah,Speed Champions,75877,7-14,196,Mercedes-AMG GT3,75877,CH,18.258,75877,12.0,4.5,Easy,4.6,4.4
75880,blah,blahblah,Speed Champions,75880,7-14,161,McLaren 720S,75880,CH,18.258,75880,10.0,4.7,Easy,4.9,4.7
75879,blah,blahblah,Speed Champions,75879,7-14,184,Scuderia Ferrari SF16-H,75879,CH,18.258,75879,11.0,4.8,Easy,4.7,4.7
75878,blah,blahblah,Speed Champions,75878,7-14,181,Bugatti Chiron,75878,CH,18.258,75878,19.0,4.7,Easy,4.9,4.8
75212,blah,blahblah,Star Wars™,75212,9-14,1413,Kessel Run Millennium Falcon™,75212,CH,202.98,75212,4.0,4.0,Average,4.0,3.8
75210,blah,blahblah,Star Wars™,75210,8-12,464,Moloch's Landspeeder™,75210,CH,61.098,75210,2.0,4.0,Easy,4.5,3.5
75208,blah,blahblah,Star Wars™,75208,7-12,229,Yoda's Hut,75208,CH,35.598,75208,5.0,4.4,Easy,4.4,4.2
75209,blah,blahblah,Star Wars™,75209,7-12,345,Han Solo's Landspeeder™,75209,CH,35.598,75209,4.0,4.5,Easy,4.8,4.3
75536,blah,blahblah,Star Wars™,75536,7-14,101,Range Trooper™,75536,CH,35.598,75536,2.0,4.0,Easy,5.0,4.5
75537,blah,blahblah,Star Wars™,75537,8-14,104,Darth Maul™,75537,CH,35.598,75537,,,nan,,
75207,blah,blahblah,Star Wars™,75207,6-12,99,Imperial Patrol Battle Pack,75207,CH,20.298,75207,4.0,4.3,Very Easy,5.0,4.0
75159,blah,blahblah,Star Wars™,75159,14+,4016,Death Star™,75159,CH,590.58,75159,84.0,4.5,Challenging,3.9,3.5
75144,blah,blahblah,Star Wars™,75144,14+,1703,Snowspeeder™,75144,CH,243.78,75144,86.0,3.3,Challenging,4.3,4.1
75060,blah,blahblah,Star Wars™,75060,14+,1996,Slave I,75060,CH,233.58,75060,201.0,3.9,Challenging,4.8,4.5
75190,blah,blahblah,Star Wars™,75190,9-14,1416,First Order Star Destroyer™,75190,CH,182.58,75190,31.0,4.6,Average,4.8,4.4
75189,blah,blahblah,Star Wars™,75189,9-14,1376,First Order Heavy Assault Walker™,75189,CH,172.38,75189,33.0,4.1,Challenging,4.4,3.9
75191,blah,blahblah,Star Wars™,75191,9-14,825,Jedi Starfighter™ With Hyperdrive,75191,CH,131.58,75191,15.0,4.7,Average,4.7,4.3
75188,blah,blahblah,Star Wars™,75188,9-14,780,Resistance Bomber,75188,CH,131.58,75188,23.0,4.7,Average,4.6,4.0
75187,blah,blahblah,Star Wars™,75187,10-16,1106,BB-8™,75187,CH,121.38,75187,79.0,4.6,Average,4.8,4.6
75156,blah,blahblah,Star Wars™,75156,9-14,863,Krennic's Imperial Shuttle,75156,CH,121.38,75156,39.0,4.2,Average,4.4,4.4
75186,blah,blahblah,Star Wars™,75186,8-14,775,The Arrowhead,75186,CH,111.18,75186,5.0,4.8,Challenging,4.8,4.4
75180,blah,blahblah,Star Wars™,75180,8-14,836,Rathtar™ Escape,75180,CH,111.18,75180,3.0,5.0,Average,4.7,3.7
75102,blah,blahblah,Star Wars™,75102,8-14,717,Poe's X-Wing Fighter™,75102,CH,101.898,75102,71.0,4.7,Average,4.7,4.1
75179,blah,blahblah,Star Wars™,75179,8-14,630,Kylo Ren's TIE Fighter™,75179,CH,96.798,75179,22.0,4.5,Average,4.6,3.9
75202,blah,blahblah,Star Wars™,75202,9-14,746,Defense of Crait™,75202,CH,96.798,75202,4.0,4.5,Easy,4.3,4.0
75155,blah,blahblah,Star Wars™,75155,8-14,659,Rebel U-Wing Fighter™,75155,CH,91.698,75155,56.0,4.6,Average,4.6,3.9
75172,blah,blahblah,Star Wars™,75172,8-14,691,Y-Wing Starfighter™,75172,CH,86.59800000000001,75172,51.0,4.8,Average,4.7,4.4
75185,blah,blahblah,Star Wars™,75185,8-14,557,Tracker I,75185,CH,86.59800000000001,75185,6.0,4.2,Challenging,4.3,4.4
75201,blah,blahblah,Star Wars™,75201,8-14,370,First Order AT-ST™,75201,CH,71.298,75201,37.0,2.2,Easy,1.8,1.8
75177,blah,blahblah,Star Wars™,75177,9-14,554,First Order Heavy Scout Walker™,75177,CH,71.298,75177,9.0,3.9,Challenging,4.0,3.8
75178,blah,blahblah,Star Wars™,75178,8-14,457,Jakku Quadjumper™,75178,CH,71.298,75178,12.0,4.4,Easy,4.3,3.6
75532,blah,blahblah,Star Wars™,75532,10-14,452,Scout Trooper™ & Speeder Bike™,75532,CH,66.19800000000001,75532,11.0,4.2,Challenging,4.5,4.4
75175,blah,blahblah,Star Wars™,75175,8-14,358,A-Wing Starfighter™,75175,CH,61.098,75175,24.0,4.7,Easy,4.6,3.7
75534,blah,blahblah,Star Wars™,75534,9-14,168,Darth Vader™,75534,CH,50.898,75534,6.0,4.6,Average,5.0,4.0
75174,blah,blahblah,Star Wars™,75174,7-12,277,Desert Skiff Escape,75174,CH,50.898,75174,27.0,4.6,Easy,4.6,4.1
75176,blah,blahblah,Star Wars™,75176,8-14,294,Resistance Transport Pod™,75176,CH,50.898,75176,14.0,4.6,Easy,4.7,3.7
75530,blah,blahblah,Star Wars™,75530,8-14,179,Chewbacca™,75530,CH,40.698,75530,5.0,4.3,Average,3.6,3.4
75200,blah,blahblah,Star Wars™,75200,7-12,241,Ahch-To Island™ Training,75200,CH,35.598,75200,25.0,4.1,Easy,4.5,4.1
75168,blah,blahblah,Star Wars™,75168,8-12,262,Yoda's Jedi Starfighter™,75168,CH,35.598,75168,37.0,4.3,Easy,4.5,4.3
75199,blah,blahblah,Star Wars™,75199,7-12,157,General Grievous' Combat Speeder,75199,CH,35.598,75199,19.0,3.4,Easy,2.6,1.9
75182,blah,blahblah,Star Wars™,75182,8-14,305,Republic Fighter Tank™,75182,CH,35.598,75182,27.0,4.6,Easy,4.6,4.4
75529,blah,blahblah,Star Wars™,75529,8-14,92,Elite Praetorian Guard,75529,CH,30.498,75529,7.0,4.1,Easy,4.7,3.9
75117,blah,blahblah,Star Wars™,75117,8-14,86,Kylo Ren™,75117,CH,30.498,75117,12.0,4.4,Easy,4.5,4.4
75528,blah,blahblah,Star Wars™,75528,8-14,85,Rey,75528,CH,30.498,75528,3.0,4.7,Easy,4.7,4.7
75531,blah,blahblah,Star Wars™,75531,7-14,100,Stormtrooper™ Commander,75531,CH,30.498,75531,3.0,3.3,Very Easy,4.0,4.0
75195,blah,blahblah,Star Wars™,75195,6-12,216,Ski Speeder™ vs. First Order Walker™ Microfighters,75195,CH,25.398000000000003,75195,4.0,4.5,Easy,4.5,4.5
75526,blah,blahblah,Star Wars™,75526,8-14,94,Elite TIE Fighter Pilot™,75526,CH,25.398000000000003,75526,1.0,4.0,Easy,4.0,4.0
75197,blah,blahblah,Star Wars™,75197,6-12,108,First Order Specialists Battle Pack,75197,CH,20.298,75197,15.0,3.8,Very Easy,4.1,3.9
75167,blah,blahblah,Star Wars™,75167,6-12,125,Bounty Hunter Speeder Bike™ Battle Pack,75167,CH,18.258,75167,40.0,4.5,Very Easy,4.7,4.8
75194,blah,blahblah,Star Wars™,75194,6-12,91,First Order TIE Fighter™ Microfighter,75194,CH,12.138,75194,3.0,4.7,Easy,4.3,4.0
75160,blah,blahblah,Star Wars™,75160,6-12,109,U-Wing™ Microfighter,75160,CH,12.138,75160,6.0,4.8,Easy,4.8,4.8
75161,blah,blahblah,Star Wars™,75161,6-12,88,TIE Striker™ Microfighter,75161,CH,12.138,75161,4.0,4.3,Easy,4.5,4.5
75211,blah,blahblah,Star Wars™,75211,9-14,519,Imperial TIE Fighter™,75211,CH,86.59800000000001,75211,7.0,5.0,Average,4.7,3.7
75206,blah,blahblah,Star Wars™,75206,6-12,102,Jedi™ and Clone Troopers™ Battle Pack,75206,CH,20.298,75206,3.0,4.0,Very Easy,4.0,4.3
75205,blah,blahblah,Star Wars™,75205,8-14,376,Mos Eisley Cantina™,75205,CH,61.098,75205,14.0,4.0,Easy,3.5,3.3
75204,blah,blahblah,Star Wars™,75204,7-12,278,Sandspeeder™,75204,CH,50.898,75204,13.0,4.9,Easy,4.5,4.2
75173,blah,blahblah,Star Wars™,75173,7-12,149,Luke's Landspeeder™,75173,CH,35.598,75173,27.0,4.3,Easy,4.5,4.3
75183,blah,blahblah,Star Wars™,75183,7-12,282,Darth Vader™ Transformation,75183,CH,35.598,75183,38.0,4.5,Easy,4.7,4.7
75533,blah,blahblah,Star Wars™,75533,8-14,144,Boba Fett™,75533,CH,35.598,75533,4.0,4.8,Average,4.8,4.0
75169,blah,blahblah,Star Wars™,75169,7-12,208,Duel on Naboo™,75169,CH,35.598,75169,32.0,4.4,Easy,4.4,4.4
75196,blah,blahblah,Star Wars™,75196,6-12,188,A-Wing™ vs. TIE Silencer™ Microfighters,75196,CH,25.398000000000003,75196,3.0,4.0,Easy,4.3,4.0
75198,blah,blahblah,Star Wars™,75198,6-12,97,Tatooine™ Battle Pack,75198,CH,20.298,75198,14.0,4.2,Easy,4.1,4.1
75193,blah,blahblah,Star Wars™,75193,6-12,92,Millennium Falcon™ Microfighter,75193,CH,12.138,75193,9.0,4.7,Easy,4.7,4.7
75181,blah,blahblah,Star Wars™,75181,14+,1966,Y-Wing Starfighter™,75181,CH,243.78,75181,1.0,5.0,Very Challenging,5.0,5.0
75192,blah,blahblah,Star Wars™,75192,16+,7541,Millennium Falcon™,75192,CH,967.98,75192,197.0,4.0,Challenging,4.8,4.4
75166,blah,blahblah,Star Wars™,75166,6-12,117,First Order Transport Speeder Battle Pack,75166,CH,18.258,75166,25.0,4.3,Very Easy,4.6,4.3
42056,blah,blahblah,Technic,42056,16+,2704,Porsche 911 GT3 RS,42056,CH,355.98,42056,143.0,4.2,Challenging,4.7,4.3
42070,blah,blahblah,Technic,42070,11-16,1862,6x6 All Terrain Tow Truck,42070,CH,304.98,42070,45.0,3.7,Challenging,3.5,2.9
42055,blah,blahblah,Technic,42055,12-16,3929,Bucket Wheel Excavator,42055,CH,274.38,42055,75.0,3.9,Challenging,4.6,4.6
42078,blah,blahblah,Technic,42078,11-16,2595,Mack Anthem,42078,CH,182.58,42078,22.0,4.5,Average,4.7,4.7
42069,blah,blahblah,Technic,42069,11-16,2382,Extreme Adventure,42069,CH,151.98,42069,19.0,4.5,Average,4.9,4.7
42066,blah,blahblah,Technic,42066,10-16,1151,Air Race Jet,42066,CH,141.78,42066,7.0,4.0,Challenging,4.9,4.7
42077,blah,blahblah,Technic,42077,10-16,1005,Rally Car,42077,CH,121.38,42077,8.0,4.1,Average,4.4,4.1
42064,blah,blahblah,Technic,42064,10-16,1327,Ocean Explorer,42064,CH,111.18,42064,14.0,4.6,Challenging,4.6,4.8
42068,blah,blahblah,Technic,42068,10-16,1098,Airport Rescue Vehicle,42068,CH,111.18,42068,12.0,4.0,Average,4.8,4.6
42065,blah,blahblah,Technic,42065,9-16,370,RC Tracked Racer,42065,CH,96.798,42065,28.0,4.6,Easy,4.5,4.2
42076,blah,blahblah,Technic,42076,9-16,1020,Hovercraft,42076,CH,86.59800000000001,42076,5.0,3.8,Average,4.2,4.2
42063,blah,blahblah,Technic,42063,10-16,603,BMW R 1200 GS Adventure,42063,CH,61.098,42063,12.0,4.2,Average,4.7,4.4
42062,blah,blahblah,Technic,42062,8-14,631,Container Yard,42062,CH,61.098,42062,8.0,4.7,Easy,4.8,4.3
42075,blah,blahblah,Technic,42075,9-16,513,First Responder,42075,CH,50.898,42075,1.0,5.0,Easy,5.0,4.0
8293,blah,blahblah,Power Functions,8293,9-16,10,LEGO® Power Functions Motor Set,8293,CH,45.798,8293,57.0,4.6,Easy,4.5,3.9
42074,blah,blahblah,Technic,42074,8-14,330,Racing Yacht,42074,CH,35.598,42074,5.0,4.0,Average,4.8,4.2
42072,blah,blahblah,Technic,42072,7-14,135,WHACK!,42072,CH,25.398000000000003,42072,1.0,5.0,nan,5.0,5.0
42073,blah,blahblah,Technic,42073,7-14,139,BASH!,42073,CH,25.398000000000003,42073,2.0,4.5,Easy,4.0,3.5
42059,blah,blahblah,Technic,42059,7-14,142,Stunt Truck,42059,CH,25.398000000000003,42059,7.0,4.4,Easy,4.7,4.6
42060,blah,blahblah,Technic,42060,8-14,365,Roadwork Crew,42060,CH,25.398000000000003,42060,10.0,4.6,Easy,4.8,4.6
42058,blah,blahblah,Technic,42058,7-14,140,Stunt Bike,42058,CH,25.398000000000003,42058,2.0,4.5,Easy,4.0,4.0
42057,blah,blahblah,Technic,42057,8-14,199,Ultralight Helicopter,42057,CH,18.258,42057,9.0,4.3,Easy,4.7,4.8
42071,blah,blahblah,Technic,42071,8-14,171,Dozer Compactor,42071,CH,18.258,42071,2.0,5.0,Challenging,5.0,5.0
42084,blah,blahblah,Technic,42084,7-14,176,Hook Loader,42084,CH,12.138,42084,2.0,4.5,Easy,4.5,4.5
70912,blah,blahblah,THE LEGO® BATMAN MOVIE,70912,12-16,1628,Arkham Asylum,70912,CH,182.58,70912,20.0,3.5,Average,3.8,3.3
70917,blah,blahblah,THE LEGO® BATMAN MOVIE,70917,10-16,1456,The Ultimate Batmobile,70917,CH,151.98,70917,18.0,4.6,Average,4.6,4.6
70909,blah,blahblah,THE LEGO® BATMAN MOVIE,70909,8-14,1047,Batcave Break-in,70909,CH,121.38,70909,23.0,4.7,Average,4.7,4.3
70916,blah,blahblah,THE LEGO® BATMAN MOVIE,70916,9-14,1053,The Batwing,70916,CH,111.18,70916,4.0,4.0,Average,4.0,3.8
70905,blah,blahblah,THE LEGO® BATMAN MOVIE,70905,8-14,581,The Batmobile,70905,CH,71.298,70905,20.0,4.6,Average,4.8,4.3
70906,blah,blahblah,THE LEGO® BATMAN MOVIE,70906,8-14,433,The Joker™ Notorious Lowrider,70906,CH,61.098,70906,19.0,4.4,Average,4.7,4.2
70914,blah,blahblah,THE LEGO® BATMAN MOVIE,70914,8-14,366,Bane™ Toxic Truck Attack,70914,CH,61.098,70914,6.0,3.7,Average,4.0,3.0
70911,blah,blahblah,THE LEGO® BATMAN MOVIE,70911,8-14,305,The Penguin™ Arctic Roller,70911,CH,40.698,70911,24.0,4.5,Easy,4.8,4.4
70903,blah,blahblah,THE LEGO® BATMAN MOVIE,70903,7-14,254,The Riddler™ Riddle Racer,70903,CH,40.698,70903,18.0,4.2,Easy,4.2,4.4
70910,blah,blahblah,THE LEGO® BATMAN MOVIE,70910,7-14,204,Scarecrow™ Special Delivery,70910,CH,30.498,70910,8.0,4.1,Average,4.4,4.1
70901,blah,blahblah,THE LEGO® BATMAN MOVIE,70901,7-14,201,Mr. Freeze™ Ice Attack,70901,CH,30.498,70901,19.0,4.1,Easy,4.6,4.4
70913,blah,blahblah,THE LEGO® BATMAN MOVIE,70913,6-12,141,Scarecrow™ Fearful Face-off,70913,CH,18.258,70913,7.0,4.0,Easy,4.1,4.4
70900,blah,blahblah,THE LEGO® BATMAN MOVIE,70900,6-12,124,The Joker™ Balloon Escape,70900,CH,18.258,70900,18.0,4.5,Easy,4.7,4.6
70610,blah,blahblah,THE LEGO® NINJAGO® MOVIE™,70610,8-14,341,Flying Jelly Sub,70610,CH,35.598,70610,7.0,4.2,Average,4.6,4.6
21030,blah,blahblah,Architecture,21030,12+,1032,United States Capitol Building,21030,CZ,129.55200000000002,21030,23.0,3.6,Average,4.6,4.3
21035,blah,blahblah,Architecture,21035,12+,744,Solomon R. Guggenheim Museum®,21035,CZ,86.352,21035,14.0,3.2,Challenging,4.6,4.1
21039,blah,blahblah,Architecture,21039,12+,597,Shanghai,21039,CZ,81.55199999999998,21039,7.0,3.7,Average,4.9,4.4
21029,blah,blahblah,Architecture,21029,12+,780,Buckingham Palace,21029,CZ,67.152,21029,24.0,4.4,Average,4.7,4.3
21028,blah,blahblah,Architecture,21028,12+,598,New York City,21028,CZ,62.352,21028,37.0,3.7,Average,4.2,4.1
21034,blah,blahblah,Architecture,21034,12+,468,London,21034,CZ,57.552,21034,23.0,3.6,Average,4.7,4.1
21033,blah,blahblah,Architecture,21033,12+,444,Chicago,21033,CZ,57.552,21033,11.0,3.6,Average,4.8,4.5
21019,blah,blahblah,Architecture,21019,12+,321,The Eiffel Tower,21019,CZ,43.152,21019,53.0,3.2,Average,4.6,4.4
21036,blah,blahblah,Architecture,21036,12+,386,Arc de Triomphe,21036,CZ,43.152,21036,14.0,4.1,Average,4.4,3.6
21032,blah,blahblah,Architecture,21032,12+,361,Sydney,21032,CZ,38.352,21032,7.0,4.2,Easy,4.6,4.2
17101,blah,blahblah,BOOST,17101,7-12,847,BOOST Creative Toolbox,17101,CZ,215.952,17101,63.0,3.8,Average,3.4,3.5
41597,blah,blahblah,BrickHeadz,41597,10+,708,Go Brick Me,41597,CZ,38.352,41597,13.0,4.7,Average,4.8,4.8
41614,blah,blahblah,BrickHeadz,41614,10+,234,Owen & Blue,41614,CZ,23.952,41614,1.0,3.0,Easy,5.0,5.0
41613,blah,blahblah,BrickHeadz,41613,10+,160,Mr. Incredible & Frozone,41613,CZ,23.952,41613,1.0,5.0,Very Easy,5.0,5.0
41609,blah,blahblah,BrickHeadz,41609,10+,149,Chewbacca™,41609,CZ,12.432,41609,1.0,2.0,Very Easy,3.0,4.0
41608,blah,blahblah,BrickHeadz,41608,10+,141,Han Solo™,41608,CZ,12.432,41608,1.0,2.0,Very Easy,4.0,4.0
41604,blah,blahblah,BrickHeadz,41604,10+,101,Iron Man MK50,41604,CZ,12.432,41604,3.0,4.0,Average,4.7,4.5
41605,blah,blahblah,BrickHeadz,41605,10+,105,Thanos,41605,CZ,12.432,41605,2.0,3.0,Easy,5.0,5.0
41606,blah,blahblah,BrickHeadz,41606,10+,113,Star-Lord,41606,CZ,12.432,41606,1.0,5.0,Easy,5.0,5.0
41607,blah,blahblah,BrickHeadz,41607,10+,136,Gamora,41607,CZ,12.432,41607,1.0,,nan,5.0,
41599,blah,blahblah,BrickHeadz,41599,10+,143,Wonder Woman™,41599,CZ,12.432,41599,5.0,4.6,Easy,5.0,5.0
41598,blah,blahblah,BrickHeadz,41598,10+,122,The Flash™,41598,CZ,12.432,41598,3.0,2.7,Very Easy,4.0,3.0
41603,blah,blahblah,BrickHeadz,41603,10+,130,Kylo Ren™,41603,CZ,12.432,41603,5.0,4.3,Easy,5.0,4.8
40270,blah,blahblah,BrickHeadz,40270,10+,140,Valentine's Bee,40270,CZ,12.432,40270,7.0,3.2,Easy,4.9,4.7
41602,blah,blahblah,BrickHeadz,41602,10+,119,Rey,41602,CZ,12.432,41602,3.0,4.5,Easy,5.0,4.5
41601,blah,blahblah,BrickHeadz,41601,10+,108,Cyborg™,41601,CZ,12.432,41601,2.0,3.5,Easy,5.0,4.0
41600,blah,blahblah,BrickHeadz,41600,10+,135,Aquaman™,41600,CZ,12.432,41600,1.0,1.0,Very Easy,4.0,3.0
41611,blah,blahblah,BrickHeadz,41611,10+,240,Marty McFly & Doc Brown,41611,CZ,23.952,41611,1.0,3.0,Easy,5.0,5.0
41610,blah,blahblah,BrickHeadz,41610,10+,209,Tactical Batman™ & Superman™,41610,CZ,23.952,41610,,,nan,,
40271,blah,blahblah,BrickHeadz,40271,10+,126,Easter Bunny,40271,CZ,12.432,40271,4.0,2.0,Easy,5.0,4.5
60177,blah,blahblah,City,60177,5-12,87,Airshow Jet,60177,CZ,12.432,60177,2.0,4.5,Easy,4.5,5.0
60052,blah,blahblah,City,60052,6-12,888,Cargo Train,60052,CZ,239.952,60052,35.0,4.7,Average,4.4,3.8
60162,blah,blahblah,City,60162,8-12,1250,Jungle Air Drop Helicopter,60162,CZ,177.55200000000005,60162,1.0,5.0,Average,5.0,4.0
60051,blah,blahblah,City,60051,6-12,610,High-speed Passenger Train,60051,CZ,158.352,60051,45.0,4.4,Average,4.4,4.0
60141,blah,blahblah,City,60141,6-12,894,Police Station,60141,CZ,143.952,60141,10.0,4.2,Easy,4.7,4.0
60167,blah,blahblah,City,60167,6-12,792,Coast Guard Head Quarters,60167,CZ,143.952,60167,3.0,3.3,Average,3.7,3.3
60110,blah,blahblah,City,60110,6-12,919,Fire Station,60110,CZ,139.15200000000002,60110,16.0,4.5,Average,4.6,4.6
60161,blah,blahblah,City,60161,8-12,813,Jungle Exploration Site,60161,CZ,139.15200000000002,60161,6.0,4.5,Average,4.3,4.0
60188,blah,blahblah,City,60188,7-12,883,Mining Experts Site,60188,CZ,124.75200000000001,60188,1.0,5.0,nan,5.0,5.0
60174,blah,blahblah,City,60174,6-12,663,Mountain Police Headquarters,60174,CZ,110.352,60174,8.0,4.4,Average,4.6,4.0
60169,blah,blahblah,City,60169,6-12,740,Cargo Terminal,60169,CZ,95.952,60169,4.0,5.0,Average,5.0,4.3
60140,blah,blahblah,City,60140,5-12,561,Bulldozer Break-in,60140,CZ,76.752,60140,9.0,3.9,Easy,3.3,3.6
60160,blah,blahblah,City,60160,7-12,426,Jungle Mobile Lab,60160,CZ,67.152,60160,3.0,4.7,Average,5.0,4.7
60166,blah,blahblah,City,60166,6-12,415,Heavy-duty Rescue Helicopter,60166,CZ,67.152,60166,8.0,4.4,Challenging,4.4,4.0
60173,blah,blahblah,City,60173,5-12,303,Mountain Arrest,60173,CZ,67.152,60173,2.0,4.5,Average,4.0,2.5
60153,blah,blahblah,City,60153,5-12,169,People pack – Fun at the beach,60153,CZ,57.552,60153,10.0,4.3,Very Easy,4.1,3.6
60139,blah,blahblah,City,60139,6-12,374,Mobile Command Center,60139,CZ,57.552,60139,10.0,3.9,Easy,4.0,3.3
60154,blah,blahblah,City,60154,5-12,337,Bus Station,60154,CZ,57.552,60154,16.0,3.6,Easy,3.3,2.7
60175,blah,blahblah,City,60175,5-12,387,Mountain River Heist,60175,CZ,52.752,60175,,,nan,,
60186,blah,blahblah,City,60186,5-12,294,Mining Heavy Driller,60186,CZ,52.752,60186,1.0,4.0,Average,5.0,4.0
60182,blah,blahblah,City,60182,5-12,344,Pickup & Caravan,60182,CZ,38.352,60182,7.0,5.0,Easy,5.0,5.0
60138,blah,blahblah,City,60138,5-12,294,High-speed Chase,60138,CZ,38.352,60138,14.0,4.2,Average,4.2,4.1
60165,blah,blahblah,City,60165,5-12,347,4 x 4 Response Unit,60165,CZ,38.352,60165,2.0,4.5,Very Easy,5.0,5.0
60108,blah,blahblah,City,60108,5-12,257,Fire Response Unit,60108,CZ,38.352,60108,8.0,4.2,Average,3.9,3.8
60159,blah,blahblah,City,60159,6-12,378,Jungle Halftrack Mission,60159,CZ,38.352,60159,5.0,4.8,Easy,4.8,4.6
60183,blah,blahblah,City,60183,5-12,310,Heavy Cargo Transport,60183,CZ,38.352,60183,7.0,4.4,Easy,4.7,4.7
60172,blah,blahblah,City,60172,5-12,297,Dirt Road Pursuit,60172,CZ,38.352,60172,,,nan,,
60180,blah,blahblah,City,60180,6-12,192,Monster Truck,60180,CZ,23.952,60180,4.0,5.0,Average,5.0,5.0
